OID_,ID,NID,WEIGHT
4398,939,981,1.000000000000000
4399,939,982,1.000000000000000
4400,977,935,1.000000000000000
4401,977,978,1.000000000000000
4402,977,1019,1.000000000000000
4403,977,1020,1.000000000000000
4404,1019,977,1.000000000000000
4405,1019,1020,1.000000000000000
4406,1019,1061,1.000000000000000
4407,1019,1062,1.000000000000000
4408,1061,1019,1.000000000000000
4409,1061,1062,1.000000000000000
4410,1061,1103,1.000000000000000
4411,1061,1104,1.000000000000000
4412,1020,977,1.000000000000000
4413,1020,978,1.000000000000000
4414,1020,979,1.000000000000000
4415,1020,1019,1.000000000000000
4416,1020,1021,1.000000000000000
4417,1020,1062,1.000000000000000
4418,1062,1019,1.000000000000000
4419,1062,1020,1.000000000000000
4420,1062,1021,1.000000000000000
4421,1062,1061,1.000000000000000
4422,1062,1063,1.000000000000000
4423,1062,1104,1.000000000000000
4424,979,937,1.000000000000000
4425,979,978,1.000000000000000
4426,979,980,1.000000000000000
4427,979,1020,1.000000000000000
4428,979,1021,1.000000000000000
4429,979,1022,1.000000000000000
4430,1021,979,1.000000000000000
4431,1021,1020,1.000000000000000
4432,1021,1022,1.000000000000000
4433,1021,1062,1.000000000000000
4434,1021,1063,1.000000000000000
4435,1021,1064,1.000000000000000
4436,1063,1021,1.000000000000000
4437,1063,1062,1.000000000000000
4438,1063,1064,1.000000000000000
4439,1063,1104,1.000000000000000
4440,1063,1105,1.000000000000000
4441,1063,1106,1.000000000000000
4442,1022,979,1.000000000000000
4443,1022,980,1.000000000000000
4444,1022,981,1.000000000000000
4445,1022,1021,1.000000000000000
4446,1022,1023,1.000000000000000
4447,1022,1064,1.000000000000000
4448,1064,1021,1.000000000000000
4449,1064,1022,1.000000000000000
4450,1064,1023,1.000000000000000
4451,1064,1063,1.000000000000000
4452,1064,1065,1.000000000000000
4453,1064,1106,1.000000000000000
4454,981,939,1.000000000000000
4455,981,980,1.000000000000000
4456,981,982,1.000000000000000
4457,981,1022,1.000000000000000
4458,981,1023,1.000000000000000
4459,981,1024,1.000000000000000
4460,1023,981,1.000000000000000
4461,1023,1022,1.000000000000000
4462,1023,1024,1.000000000000000
4463,1023,1064,1.000000000000000
4464,1023,1065,1.000000000000000
4465,1023,1066,1.000000000000000
4466,1065,1023,1.000000000000000
4467,1065,1064,1.000000000000000
4468,1065,1066,1.000000000000000
4469,1065,1106,1.000000000000000
4470,1065,1107,1.000000000000000
4471,1065,1108,1.000000000000000
4472,898,855,1.000000000000000
4473,898,856,1.000000000000000
4474,898,857,1.000000000000000
4475,898,897,1.000000000000000
4476,898,899,1.000000000000000
4477,898,940,1.000000000000000
4478,940,897,1.000000000000000
4479,940,898,1.000000000000000
4480,940,899,1.000000000000000
4481,940,939,1.000000000000000
4482,940,941,1.000000000000000
4483,940,982,1.000000000000000
4484,982,939,1.000000000000000
4485,982,940,1.000000000000000
4486,982,941,1.000000000000000
4487,982,981,1.000000000000000
4488,982,983,1.000000000000000
4489,982,1024,1.000000000000000
4490,899,857,1.000000000000000
4491,899,898,1.000000000000000
4492,899,900,1.000000000000000
4493,899,940,1.000000000000000
4494,899,941,1.000000000000000
4495,899,942,1.000000000000000
4496,941,899,1.000000000000000
4497,941,940,1.000000000000000
4498,941,942,1.000000000000000
4499,941,982,1.000000000000000
4500,941,983,1.000000000000000
4501,941,984,1.000000000000000
4502,900,857,1.000000000000000
4503,900,858,1.000000000000000
4504,900,859,1.000000000000000
4505,900,899,1.000000000000000
4506,900,901,1.000000000000000
4507,900,942,1.000000000000000
4508,942,899,1.000000000000000
4509,942,900,1.000000000000000
4510,942,901,1.000000000000000
4511,942,941,1.000000000000000
4512,942,943,1.000000000000000
4513,942,984,1.000000000000000
4514,984,941,1.000000000000000
4515,984,942,1.000000000000000
4516,984,943,1.000000000000000
4517,984,983,1.000000000000000
4518,984,985,1.000000000000000
4519,984,1026,1.000000000000000
4520,901,859,1.000000000000000
4521,901,900,1.000000000000000
4522,901,902,1.000000000000000
4523,901,942,1.000000000000000
4524,901,943,1.000000000000000
4525,901,944,1.000000000000000
4526,943,901,1.000000000000000
4527,943,942,1.000000000000000
4528,943,944,1.000000000000000
4529,943,984,1.000000000000000
4530,943,985,1.000000000000000
4531,943,986,1.000000000000000
4532,902,859,1.000000000000000
4533,902,860,1.000000000000000
4534,902,861,1.000000000000000
4535,902,901,1.000000000000000
4536,902,903,1.000000000000000
4537,902,944,1.000000000000000
4538,944,901,1.000000000000000
4539,944,902,1.000000000000000
4540,944,903,1.000000000000000
4541,944,943,1.000000000000000
4542,944,945,1.000000000000000
4543,944,986,1.000000000000000
4544,986,943,1.000000000000000
4545,986,944,1.000000000000000
4546,986,945,1.000000000000000
4547,986,985,1.000000000000000
4548,986,987,1.000000000000000
4549,986,1028,1.000000000000000
4550,1024,981,1.000000000000000
4551,1024,982,1.000000000000000
4552,1024,983,1.000000000000000
4553,1024,1023,1.000000000000000
4554,1024,1025,1.000000000000000
4555,1024,1066,1.000000000000000
4556,1066,1023,1.000000000000000
4557,1066,1024,1.000000000000000
4558,1066,1025,1.000000000000000
4559,1066,1065,1.000000000000000
4560,1066,1067,1.000000000000000
4561,1066,1108,1.000000000000000
4562,983,941,1.000000000000000
4563,983,982,1.000000000000000
4564,983,984,1.000000000000000
4565,983,1024,1.000000000000000
4566,983,1025,1.000000000000000
4567,983,1026,1.000000000000000
4568,1025,983,1.000000000000000
4569,1025,1024,1.000000000000000
4570,1025,1026,1.000000000000000
4571,1025,1066,1.000000000000000
4572,1025,1067,1.000000000000000
4573,1025,1068,1.000000000000000
4574,1067,1025,1.000000000000000
4575,1067,1066,1.000000000000000
4576,1067,1068,1.000000000000000
4577,1067,1108,1.000000000000000
4578,1067,1109,1.000000000000000
4579,1067,1110,1.000000000000000
4580,1026,983,1.000000000000000
4581,1026,984,1.000000000000000
4582,1026,985,1.000000000000000
4583,1026,1025,1.000000000000000
4584,1026,1027,1.000000000000000
4585,1026,1068,1.000000000000000
4586,1068,1025,1.000000000000000
4587,1068,1026,1.000000000000000
4588,1068,1027,1.000000000000000
4589,1068,1067,1.000000000000000
4590,1068,1069,1.000000000000000
4591,1068,1110,1.000000000000000
4592,985,943,1.000000000000000
4593,985,984,1.000000000000000
4594,985,986,1.000000000000000
4595,985,1026,1.000000000000000
4596,985,1027,1.000000000000000
4597,985,1028,1.000000000000000
4598,1027,985,1.000000000000000
4599,1027,1026,1.000000000000000
4600,1027,1028,1.000000000000000
4601,1027,1068,1.000000000000000
4602,1027,1069,1.000000000000000
4603,1027,1070,1.000000000000000
4604,1069,1027,1.000000000000000
4605,1069,1068,1.000000000000000
4606,1069,1070,1.000000000000000
4607,1069,1110,1.000000000000000
4608,1069,1111,1.000000000000000
4609,1069,1112,1.000000000000000
4610,1028,985,1.000000000000000
4611,1028,986,1.000000000000000
4612,1028,987,1.000000000000000
4613,1028,1027,1.000000000000000
4614,1028,1029,1.000000000000000
4615,1028,1070,1.000000000000000
4616,1070,1027,1.000000000000000
4617,1070,1028,1.000000000000000
4618,1070,1029,1.000000000000000
4619,1070,1069,1.000000000000000
4620,1070,1071,1.000000000000000
4621,1070,1112,1.000000000000000
4622,691,648,1.000000000000000
4623,691,690,1.000000000000000
4624,691,692,1.000000000000000
4625,691,733,1.000000000000000
4626,691,734,1.000000000000000
4627,691,735,1.000000000000000
4628,734,691,1.000000000000000
4629,734,733,1.000000000000000
4630,734,735,1.000000000000000
4631,734,776,1.000000000000000
4632,734,777,1.000000000000000
4633,734,778,1.000000000000000
4634,777,734,1.000000000000000
4635,777,776,1.000000000000000
4636,777,778,1.000000000000000
4637,777,818,1.000000000000000
4638,777,819,1.000000000000000
4639,777,820,1.000000000000000
4640,735,691,1.000000000000000
4641,735,692,1.000000000000000
4642,735,693,1.000000000000000
4643,735,734,1.000000000000000
4644,735,736,1.000000000000000
4645,735,778,1.000000000000000
4646,778,734,1.000000000000000
4647,778,735,1.000000000000000
4648,778,736,1.000000000000000
4649,778,777,1.000000000000000
4650,778,779,1.000000000000000
4651,778,820,1.000000000000000
4652,693,650,1.000000000000000
4653,693,692,1.000000000000000
4654,693,694,1.000000000000000
4655,693,735,1.000000000000000
4656,693,736,1.000000000000000
4657,693,737,1.000000000000000
4658,736,693,1.000000000000000
4659,736,735,1.000000000000000
4660,736,737,1.000000000000000
4661,736,778,1.000000000000000
4662,736,779,1.000000000000000
4663,736,780,1.000000000000000
4664,779,736,1.000000000000000
4665,779,778,1.000000000000000
4666,779,780,1.000000000000000
4667,779,820,1.000000000000000
4668,779,821,1.000000000000000
4669,779,822,1.000000000000000
4670,737,693,1.000000000000000
4671,737,694,1.000000000000000
4672,737,695,1.000000000000000
4673,737,736,1.000000000000000
4674,737,738,1.000000000000000
4675,737,780,1.000000000000000
4676,780,736,1.000000000000000
4677,780,737,1.000000000000000
4678,780,738,1.000000000000000
4679,780,779,1.000000000000000
4680,780,781,1.000000000000000
4681,780,822,1.000000000000000
4682,695,652,1.000000000000000
4683,695,694,1.000000000000000
4684,695,696,1.000000000000000
4685,695,737,1.000000000000000
4686,695,738,1.000000000000000
4687,695,739,1.000000000000000
4688,738,695,1.000000000000000
4689,738,737,1.000000000000000
4690,738,739,1.000000000000000
4691,738,780,1.000000000000000
4692,738,781,1.000000000000000
4693,738,782,1.000000000000000
4694,781,738,1.000000000000000
4695,781,780,1.000000000000000
4696,781,782,1.000000000000000
4697,781,822,1.000000000000000
4698,781,823,1.000000000000000
4699,781,824,1.000000000000000
4700,819,777,1.000000000000000
4701,819,818,1.000000000000000
4702,819,820,1.000000000000000
4703,819,860,1.000000000000000
4704,819,861,1.000000000000000
4705,819,862,1.000000000000000
4706,861,819,1.000000000000000
4707,861,860,1.000000000000000
4708,861,862,1.000000000000000
4709,861,902,1.000000000000000
4710,861,903,1.000000000000000
4711,861,904,1.000000000000000
4712,820,777,1.000000000000000
4713,820,778,1.000000000000000
4714,820,779,1.000000000000000
4715,820,819,1.000000000000000
4716,820,821,1.000000000000000
4717,820,862,1.000000000000000
4718,862,819,1.000000000000000
4719,862,820,1.000000000000000
4720,862,821,1.000000000000000
4721,862,861,1.000000000000000
4722,862,863,1.000000000000000
4723,862,904,1.000000000000000
4724,821,779,1.000000000000000
4725,821,820,1.000000000000000
4726,821,822,1.000000000000000
4727,821,862,1.000000000000000
4728,821,863,1.000000000000000
4729,821,864,1.000000000000000
4730,863,821,1.000000000000000
4731,863,862,1.000000000000000
4732,863,864,1.000000000000000
4733,863,904,1.000000000000000
4734,863,905,1.000000000000000
4735,863,906,1.000000000000000
4736,822,779,1.000000000000000
4737,822,780,1.000000000000000
4738,822,781,1.000000000000000
4739,822,821,1.000000000000000
4740,822,823,1.000000000000000
4741,822,864,1.000000000000000
4742,864,821,1.000000000000000
4743,864,822,1.000000000000000
4744,864,823,1.000000000000000
4745,864,863,1.000000000000000
4746,864,865,1.000000000000000
4747,864,906,1.000000000000000
4748,823,781,1.000000000000000
4749,823,822,1.000000000000000
4750,823,824,1.000000000000000
4751,823,864,1.000000000000000
4752,823,865,1.000000000000000
4753,823,866,1.000000000000000
4754,865,823,1.000000000000000
4755,865,864,1.000000000000000
4756,865,866,1.000000000000000
4757,865,906,1.000000000000000
4758,865,907,1.000000000000000
4759,865,908,1.000000000000000
4760,739,695,1.000000000000000
4761,739,696,1.000000000000000
4762,739,697,1.000000000000000
4763,739,738,1.000000000000000
4764,739,740,1.000000000000000
4765,739,782,1.000000000000000
4766,782,738,1.000000000000000
4767,782,739,1.000000000000000
4768,782,740,1.000000000000000
4769,782,781,1.000000000000000
4770,782,783,1.000000000000000
4771,782,824,1.000000000000000
4772,697,654,1.000000000000000
4773,697,696,1.000000000000000
4774,697,698,1.000000000000000
4775,697,739,1.000000000000000
4776,697,740,1.000000000000000
4777,697,741,1.000000000000000
4778,740,697,1.000000000000000
4779,740,739,1.000000000000000
4780,740,741,1.000000000000000
4781,740,782,1.000000000000000
4782,740,783,1.000000000000000
4783,740,784,1.000000000000000
4784,783,740,1.000000000000000
4785,783,782,1.000000000000000
4786,783,784,1.000000000000000
4787,783,824,1.000000000000000
4788,783,825,1.000000000000000
4789,783,826,1.000000000000000
4790,741,697,1.000000000000000
4791,741,698,1.000000000000000
4792,741,699,1.000000000000000
4793,741,740,1.000000000000000
4794,741,742,1.000000000000000
4795,741,784,1.000000000000000
4796,784,740,1.000000000000000
4797,784,741,1.000000000000000
4798,784,742,1.000000000000000
4799,784,783,1.000000000000000
4800,784,785,1.000000000000000
4801,784,826,1.000000000000000
4802,699,656,1.000000000000000
4803,699,698,1.000000000000000
4804,699,700,1.000000000000000
4805,699,741,1.000000000000000
4806,699,742,1.000000000000000
4807,699,743,1.000000000000000
4808,742,699,1.000000000000000
4809,742,741,1.000000000000000
4810,742,743,1.000000000000000
4811,742,784,1.000000000000000
4812,742,785,1.000000000000000
4813,742,786,1.000000000000000
4814,785,742,1.000000000000000
4815,785,784,1.000000000000000
4816,785,786,1.000000000000000
4817,785,826,1.000000000000000
4818,785,827,1.000000000000000
4819,785,828,1.000000000000000
4820,743,699,1.000000000000000
4821,743,700,1.000000000000000
4822,743,701,1.000000000000000
4823,743,742,1.000000000000000
4824,743,744,1.000000000000000
4825,743,786,1.000000000000000
4826,786,742,1.000000000000000
4827,786,743,1.000000000000000
4828,786,744,1.000000000000000
4829,786,785,1.000000000000000
4830,786,787,1.000000000000000
4831,786,828,1.000000000000000
4832,824,781,1.000000000000000
4833,824,782,1.000000000000000
4834,824,783,1.000000000000000
4835,824,823,1.000000000000000
4836,824,825,1.000000000000000
4837,824,866,1.000000000000000
4838,866,823,1.000000000000000
4839,866,824,1.000000000000000
4840,866,825,1.000000000000000
4841,866,865,1.000000000000000
4842,866,867,1.000000000000000
4843,866,908,1.000000000000000
4844,825,783,1.000000000000000
4845,825,824,1.000000000000000
4846,825,826,1.000000000000000
4847,825,866,1.000000000000000
4848,825,867,1.000000000000000
4849,825,868,1.000000000000000
4850,867,825,1.000000000000000
4851,867,866,1.000000000000000
4852,867,868,1.000000000000000
4853,867,908,1.000000000000000
4854,867,909,1.000000000000000
4855,867,910,1.000000000000000
4856,826,783,1.000000000000000
4857,826,784,1.000000000000000
4858,826,785,1.000000000000000
4859,826,825,1.000000000000000
4860,826,827,1.000000000000000
4861,826,868,1.000000000000000
4862,868,825,1.000000000000000
4863,868,826,1.000000000000000
4864,868,827,1.000000000000000
4865,868,867,1.000000000000000
4866,868,869,1.000000000000000
4867,868,910,1.000000000000000
4868,827,785,1.000000000000000
4869,827,826,1.000000000000000
4870,827,828,1.000000000000000
4871,827,868,1.000000000000000
4872,827,869,1.000000000000000
4873,827,870,1.000000000000000
4874,869,827,1.000000000000000
4875,869,868,1.000000000000000
4876,869,870,1.000000000000000
4877,869,910,1.000000000000000
4878,869,911,1.000000000000000
4879,869,912,1.000000000000000
4880,828,785,1.000000000000000
4881,828,786,1.000000000000000
4882,828,787,1.000000000000000
4883,828,827,1.000000000000000
4884,828,829,1.000000000000000
4885,828,870,1.000000000000000
4886,870,827,1.000000000000000
4887,870,828,1.000000000000000
4888,870,829,1.000000000000000
4889,870,869,1.000000000000000
4890,870,871,1.000000000000000
4891,870,912,1.000000000000000
4892,903,861,1.000000000000000
4893,903,902,1.000000000000000
4894,903,904,1.000000000000000
4895,903,944,1.000000000000000
4896,903,945,1.000000000000000
4897,903,946,1.000000000000000
4898,945,903,1.000000000000000
4899,945,944,1.000000000000000
4900,945,946,1.000000000000000
4901,945,986,1.000000000000000
4902,945,987,1.000000000000000
4903,945,988,1.000000000000000
4904,904,861,1.000000000000000
4905,904,862,1.000000000000000
4906,904,863,1.000000000000000
4907,904,903,1.000000000000000
4908,904,905,1.000000000000000
4909,904,946,1.000000000000000
4910,946,903,1.000000000000000
4911,946,904,1.000000000000000
4912,946,905,1.000000000000000
4913,946,945,1.000000000000000
4914,946,947,1.000000000000000
4915,946,988,1.000000000000000
4916,988,945,1.000000000000000
4917,988,946,1.000000000000000
4918,988,947,1.000000000000000
4919,988,987,1.000000000000000
4920,988,989,1.000000000000000
4921,988,1030,1.000000000000000
4922,905,863,1.000000000000000
4923,905,904,1.000000000000000
4924,905,906,1.000000000000000
4925,905,946,1.000000000000000
4926,905,947,1.000000000000000
4927,905,948,1.000000000000000
4928,947,905,1.000000000000000
4929,947,946,1.000000000000000
4930,947,948,1.000000000000000
4931,947,988,1.000000000000000
4932,947,989,1.000000000000000
4933,947,990,1.000000000000000
4934,906,863,1.000000000000000
4935,906,864,1.000000000000000
4936,906,865,1.000000000000000
4937,906,905,1.000000000000000
4938,906,907,1.000000000000000
4939,906,948,1.000000000000000
4940,948,905,1.000000000000000
4941,948,906,1.000000000000000
4942,948,907,1.000000000000000
4943,948,947,1.000000000000000
4944,948,949,1.000000000000000
4945,948,990,1.000000000000000
4946,990,947,1.000000000000000
4947,990,948,1.000000000000000
4948,990,949,1.000000000000000
4949,990,989,1.000000000000000
4950,990,991,1.000000000000000
4951,990,1032,1.000000000000000
4952,907,865,1.000000000000000
4953,907,906,1.000000000000000
4954,907,908,1.000000000000000
4955,907,948,1.000000000000000
4956,907,949,1.000000000000000
4957,907,950,1.000000000000000
4958,949,907,1.000000000000000
4959,949,948,1.000000000000000
4960,949,950,1.000000000000000
4961,949,990,1.000000000000000
4962,949,991,1.000000000000000
4963,949,992,1.000000000000000
4964,987,945,1.000000000000000
4965,987,986,1.000000000000000
4966,987,988,1.000000000000000
4967,987,1028,1.000000000000000
4968,987,1029,1.000000000000000
4969,987,1030,1.000000000000000
4970,1029,987,1.000000000000000
4971,1029,1028,1.000000000000000
4972,1029,1030,1.000000000000000
4973,1029,1070,1.000000000000000
4974,1029,1071,1.000000000000000
4975,1029,1072,1.000000000000000
4976,1071,1029,1.000000000000000
4977,1071,1070,1.000000000000000
4978,1071,1072,1.000000000000000
4979,1071,1112,1.000000000000000
4980,1071,1113,1.000000000000000
4981,1071,1114,1.000000000000000
4982,1030,987,1.000000000000000
4983,1030,988,1.000000000000000
4984,1030,989,1.000000000000000
4985,1030,1029,1.000000000000000
4986,1030,1031,1.000000000000000
4987,1030,1072,1.000000000000000
4988,1072,1029,1.000000000000000
4989,1072,1030,1.000000000000000
4990,1072,1031,1.000000000000000
4991,1072,1071,1.000000000000000
4992,1072,1073,1.000000000000000
4993,1072,1114,1.000000000000000
4994,989,947,1.000000000000000
4995,989,988,1.000000000000000
4996,989,990,1.000000000000000
4997,989,1030,1.000000000000000
4998,989,1031,1.000000000000000
4999,989,1032,1.000000000000000
5000,1031,989,1.000000000000000
5001,1031,1030,1.000000000000000
5002,1031,1032,1.000000000000000
5003,1031,1072,1.000000000000000
5004,1031,1073,1.000000000000000
5005,1031,1074,1.000000000000000
5006,1073,1031,1.000000000000000
5007,1073,1072,1.000000000000000
5008,1073,1074,1.000000000000000
5009,1073,1114,1.000000000000000
5010,1073,1115,1.000000000000000
5011,1073,1116,1.000000000000000
5012,1032,989,1.000000000000000
5013,1032,990,1.000000000000000
5014,1032,991,1.000000000000000
5015,1032,1031,1.000000000000000
5016,1032,1033,1.000000000000000
5017,1032,1074,1.000000000000000
5018,1074,1031,1.000000000000000
5019,1074,1032,1.000000000000000
5020,1074,1033,1.000000000000000
5021,1074,1073,1.000000000000000
5022,1074,1075,1.000000000000000
5023,1074,1116,1.000000000000000
5024,991,949,1.000000000000000
5025,991,990,1.000000000000000
5026,991,992,1.000000000000000
5027,991,1032,1.000000000000000
5028,991,1033,1.000000000000000
5029,991,1034,1.000000000000000
5030,1033,991,1.000000000000000
5031,1033,1032,1.000000000000000
5032,1033,1034,1.000000000000000
5033,1033,1074,1.000000000000000
5034,1033,1075,1.000000000000000
5035,1033,1076,1.000000000000000
5036,1075,1033,1.000000000000000
5037,1075,1074,1.000000000000000
5038,1075,1076,1.000000000000000
5039,1075,1116,1.000000000000000
5040,1075,1117,1.000000000000000
5041,1075,1118,1.000000000000000
5042,908,865,1.000000000000000
5043,908,866,1.000000000000000
5044,908,867,1.000000000000000
5045,908,907,1.000000000000000
5046,908,909,1.000000000000000
5047,908,950,1.000000000000000
5048,950,907,1.000000000000000
5049,950,908,1.000000000000000
5050,950,909,1.000000000000000
5051,950,949,1.000000000000000
5052,950,951,1.000000000000000
5053,950,992,1.000000000000000
5054,992,949,1.000000000000000
5055,992,950,1.000000000000000
5056,992,951,1.000000000000000
5057,992,991,1.000000000000000
5058,992,993,1.000000000000000
5059,992,1034,1.000000000000000
5060,909,867,1.000000000000000
5061,909,908,1.000000000000000
5062,909,910,1.000000000000000
5063,909,950,1.000000000000000
5064,909,951,1.000000000000000
5065,909,952,1.000000000000000
5066,951,909,1.000000000000000
5067,951,950,1.000000000000000
5068,951,952,1.000000000000000
5069,951,992,1.000000000000000
5070,951,993,1.000000000000000
5071,951,994,1.000000000000000
5072,910,867,1.000000000000000
5073,910,868,1.000000000000000
5074,910,869,1.000000000000000
5075,910,909,1.000000000000000
5076,910,911,1.000000000000000
5077,910,952,1.000000000000000
5078,952,909,1.000000000000000
5079,952,910,1.000000000000000
5080,952,911,1.000000000000000
5081,952,951,1.000000000000000
5082,952,953,1.000000000000000
5083,952,994,1.000000000000000
5084,994,951,1.000000000000000
5085,994,952,1.000000000000000
5086,994,953,1.000000000000000
5087,994,993,1.000000000000000
5088,994,995,1.000000000000000
5089,994,1036,1.000000000000000
5090,911,869,1.000000000000000
5091,911,910,1.000000000000000
5092,911,912,1.000000000000000
5093,911,952,1.000000000000000
5094,911,953,1.000000000000000
5095,911,954,1.000000000000000
5096,953,911,1.000000000000000
5097,953,952,1.000000000000000
5098,953,954,1.000000000000000
5099,953,994,1.000000000000000
5100,953,995,1.000000000000000
5101,953,996,1.000000000000000
5102,912,869,1.000000000000000
5103,912,870,1.000000000000000
5104,912,871,1.000000000000000
5105,912,911,1.000000000000000
5106,912,913,1.000000000000000
5107,912,954,1.000000000000000
5108,954,911,1.000000000000000
5109,954,912,1.000000000000000
5110,954,913,1.000000000000000
5111,954,953,1.000000000000000
5112,954,955,1.000000000000000
5113,954,996,1.000000000000000
5114,996,953,1.000000000000000
5115,996,954,1.000000000000000
5116,996,955,1.000000000000000
5117,996,995,1.000000000000000
5118,996,997,1.000000000000000
5119,996,1038,1.000000000000000
5120,1034,991,1.000000000000000
5121,1034,992,1.000000000000000
5122,1034,993,1.000000000000000
5123,1034,1033,1.000000000000000
5124,1034,1035,1.000000000000000
5125,1034,1076,1.000000000000000
5126,1076,1033,1.000000000000000
5127,1076,1034,1.000000000000000
5128,1076,1035,1.000000000000000
5129,1076,1075,1.000000000000000
5130,1076,1077,1.000000000000000
5131,1076,1118,1.000000000000000
5132,993,951,1.000000000000000
5133,993,992,1.000000000000000
5134,993,994,1.000000000000000
5135,993,1034,1.000000000000000
5136,993,1035,1.000000000000000
5137,993,1036,1.000000000000000
5138,1035,993,1.000000000000000
5139,1035,1034,1.000000000000000
5140,1035,1036,1.000000000000000
5141,1035,1076,1.000000000000000
5142,1035,1077,1.000000000000000
5143,1035,1078,1.000000000000000
5144,1077,1035,1.000000000000000
5145,1077,1076,1.000000000000000
5146,1077,1078,1.000000000000000
5147,1077,1118,1.000000000000000
5148,1077,1119,1.000000000000000
5149,1077,1120,1.000000000000000
5150,1036,993,1.000000000000000
5151,1036,994,1.000000000000000
5152,1036,995,1.000000000000000
5153,1036,1035,1.000000000000000
5154,1036,1037,1.000000000000000
5155,1036,1078,1.000000000000000
5156,1078,1035,1.000000000000000
5157,1078,1036,1.000000000000000
5158,1078,1037,1.000000000000000
5159,1078,1077,1.000000000000000
5160,1078,1079,1.000000000000000
5161,1078,1120,1.000000000000000
5162,995,953,1.000000000000000
5163,995,994,1.000000000000000
5164,995,996,1.000000000000000
5165,995,1036,1.000000000000000
5166,995,1037,1.000000000000000
5167,995,1038,1.000000000000000
5168,1037,995,1.000000000000000
5169,1037,1036,1.000000000000000
5170,1037,1038,1.000000000000000
5171,1037,1078,1.000000000000000
5172,1037,1079,1.000000000000000
5173,1037,1080,1.000000000000000
5174,1079,1037,1.000000000000000
5175,1079,1078,1.000000000000000
5176,1079,1080,1.000000000000000
5177,1079,1120,1.000000000000000
5178,1079,1121,1.000000000000000
5179,1079,1122,1.000000000000000
5180,1038,995,1.000000000000000
5181,1038,996,1.000000000000000
5182,1038,997,1.000000000000000
5183,1038,1037,1.000000000000000
5184,1038,1039,1.000000000000000
5185,1038,1080,1.000000000000000
5186,1080,1037,1.000000000000000
5187,1080,1038,1.000000000000000
5188,1080,1039,1.000000000000000
5189,1080,1079,1.000000000000000
5190,1080,1081,1.000000000000000
5191,1080,1122,1.000000000000000
5192,1103,1061,1.000000000000000
5193,1103,1104,1.000000000000000
5194,1103,1145,1.000000000000000
5195,1103,1146,1.000000000000000
5196,1145,1103,1.000000000000000
5197,1145,1146,1.000000000000000
5198,1145,1186,1.000000000000000
5199,1186,1145,1.000000000000000
5200,1186,1146,1.000000000000000
5201,1186,1147,1.000000000000000
5202,1186,1187,1.000000000000000
5203,1104,1061,1.000000000000000
5204,1104,1062,1.000000000000000
5205,1104,1063,1.000000000000000
5206,1104,1103,1.000000000000000
5207,1104,1105,1.000000000000000
5208,1104,1146,1.000000000000000
5209,1146,1103,1.000000000000000
5210,1146,1104,1.000000000000000
5211,1146,1105,1.000000000000000
5212,1146,1145,1.000000000000000
5213,1146,1147,1.000000000000000
5214,1146,1186,1.000000000000000
5215,1105,1063,1.000000000000000
5216,1105,1104,1.000000000000000
5217,1105,1106,1.000000000000000
5218,1105,1146,1.000000000000000
5219,1105,1147,1.000000000000000
5220,1105,1148,1.000000000000000
5221,1147,1105,1.000000000000000
5222,1147,1146,1.000000000000000
5223,1147,1148,1.000000000000000
5224,1147,1186,1.000000000000000
5225,1147,1187,1.000000000000000
5226,1147,1188,1.000000000000000
5227,1187,1147,1.000000000000000
5228,1187,1186,1.000000000000000
5229,1187,1188,1.000000000000000
5230,1187,1225,1.000000000000000
5231,1106,1063,1.000000000000000
5232,1106,1064,1.000000000000000
5233,1106,1065,1.000000000000000
5234,1106,1105,1.000000000000000
5235,1106,1107,1.000000000000000
5236,1106,1148,1.000000000000000
5237,1148,1105,1.000000000000000
5238,1148,1106,1.000000000000000
5239,1148,1107,1.000000000000000
5240,1148,1147,1.000000000000000
5241,1148,1149,1.000000000000000
5242,1148,1188,1.000000000000000
5243,1225,1187,1.000000000000000
5244,1225,1188,1.000000000000000
5245,1225,1189,1.000000000000000
5246,1225,1226,1.000000000000000
5247,1188,1147,1.000000000000000
5248,1188,1148,1.000000000000000
5249,1188,1149,1.000000000000000
5250,1188,1187,1.000000000000000
5251,1188,1189,1.000000000000000
5252,1188,1225,1.000000000000000
5253,1107,1065,1.000000000000000
5254,1107,1106,1.000000000000000
5255,1107,1108,1.000000000000000
5256,1107,1148,1.000000000000000
5257,1107,1149,1.000000000000000
5258,1107,1150,1.000000000000000
5259,1149,1107,1.000000000000000
5260,1149,1148,1.000000000000000
5261,1149,1150,1.000000000000000
5262,1149,1188,1.000000000000000
5263,1149,1189,1.000000000000000
5264,1149,1190,1.000000000000000
5265,1189,1149,1.000000000000000
5266,1189,1188,1.000000000000000
5267,1189,1190,1.000000000000000
5268,1189,1225,1.000000000000000
5269,1189,1226,1.000000000000000
5270,1189,1227,1.000000000000000
5271,1226,1189,1.000000000000000
5272,1226,1225,1.000000000000000
5273,1226,1227,1.000000000000000
5274,1226,1261,1.000000000000000
5275,1108,1065,1.000000000000000
5276,1108,1066,1.000000000000000
5277,1108,1067,1.000000000000000
5278,1108,1107,1.000000000000000
5279,1108,1109,1.000000000000000
5280,1108,1150,1.000000000000000
5281,1150,1107,1.000000000000000
5282,1150,1108,1.000000000000000
5283,1150,1109,1.000000000000000
5284,1150,1149,1.000000000000000
5285,1150,1151,1.000000000000000
